type,id,lat/u,lon/v,-/dist,name
edge,11778887,105458675,9005169910,12.994511298314773,Franklin Boulevard
edge,11778887,105458675,105458677,12.087759026317546,Franklin Boulevard
edge,11778887,105458677,105458679,27.063710921654387,Franklin Boulevard
edge,11778887,105458679,7842072381,0.9754769839837201,Franklin Boulevard
edge,11778887,7842072381,9006821366,67.0526545989001,Franklin Boulevard
edge,11778887,105323603,9006821366,7.182503623824374,Franklin Boulevard
edge,11778887,105323603,9006821367,6.2709193208063,Franklin Boulevard
edge,11778887,9006821367,9006821383,63.90412050499106,Franklin Boulevard
edge,11778887,105365755,9006821383,6.5971774659712255,Franklin Boulevard
edge,11778887,105365755,9006821384,5.597628717463396,Franklin Boulevard
edge,11778887,9006821384,9006821389,64.13099406122078,Franklin Boulevard
edge,11778887,105354569,9006821389,5.1457994060365815,Franklin Boulevard
edge,11778887,105354569,9006821396,6.965321436777263,Franklin Boulevard
edge,11778887,9006821396,9006821397,63.1873814855411,Franklin Boulevard
edge,11778887,105414017,9006821397,5.2240050918265855,Franklin Boulevard
edge,11778887,105414017,9006821402,7.182572860296779,Franklin Boulevard
edge,11778887,105346525,9006821402,57.31369045658644,Franklin Boulevard
edge,11778887,105346525,105440796,12.738374231791703,Franklin Boulevard
edge,11778887,105364169,105440796,74.95120818184583,Franklin Boulevard
edge,11778887,105364169,105432122,78.62332545100188,Franklin Boulevard
edge,11778887,105432122,9006822565,139.42231509905238,Franklin Boulevard
edge,11778887,105282617,9006822565,10.733953590969428,Franklin Boulevard
edge,11778895,105375282,105458807,15.189592366163193,Evans Court
edge,11778895,105458807,105458809,15.964232770890822,Evans Court
edge,11778895,105458809,105458811,21.538438980046763,Evans Court
edge,11778895,105458811,105458813,13.143368444384139,Evans Court
edge,11778895,105458813,105458815,25.55984383053875,Evans Court
edge,11778979,105400398,105459402,30.492136693704627,Abbott Road
edge,11778979,105459402,105459403,25.703655077911222,Abbott Road
edge,11778979,105459403,105459405,5.4229318923066385,Abbott Road
edge,11778979,105459405,105459408,39.087591648470514,Abbott Road
edge,11778979,105459408,105459409,12.347232083973354,Abbott Road
edge,11778979,105372986,105459409,19.60687526355534,Abbott Road
edge,11778979,105372986,105401360,49.358059111197775,Abbott Road
edge,11778979,105401360,105459411,55.160394748203416,Abbott Road
edge,11778979,105459411,105459412,17.666859917413916,Abbott Road
edge,11778979,105459412,105459414,16.365876130213927,Abbott Road
edge,11778979,105459414,105459416,12.415954971279264,Abbott Road
edge,11778979,105459416,105459417,19.320730565532777,Abbott Road
edge,11778979,105448092,105459417,10.324121007746367,Abbott Road
edge,11778979,105448092,105459419,63.31290709644539,Abbott Road
edge,11778979,105459419,105459421,23.194599092372894,Abbott Road
edge,11778979,105375292,105459421,24.46703665418123,Abbott Road
edge,11778979,105375292,105433267,21.478499698621842,Abbott Road
edge,11778979,105433267,105459424,79.86390666978767,Abbott Road
edge,11778979,105459424,105459426,26.161852272093046,Abbott Road
edge,11778979,105459426,105459428,23.08385071597475,Abbott Road
edge,11778979,105459428,105459430,13.99890253279233,Abbott Road
edge,11778979,105459430,105459432,25.50616559170967,Abbott Road
edge,11778979,105459432,105459434,6.550274612634851,Abbott Road
edge,11778979,105420908,105459434,23.998134854857156,Abbott Road
edge,11778979,105420908,105424008,94.78938293039127,Abbott Road
edge,11779006,105459670,105459671,31.452992554399827,Gurley Street
edge,11779006,105364907,105459671,27.62384345893894,Gurley Street
edge,11779006,105346544,105364907,77.80683784866521,Gurley Street
edge,11779006,105346544,105418498,72.46897715885625,Gurley Street
edge,11779098,105416515,105460423,75.06076242152749,Lillian Street
edge,11779098,105378906,105416515,75.67060293265479,Lillian Street
edge,11779098,105378906,105460425,132.7949386192081,Lillian Street
edge,11779215,105282733,105346533,88.71153505821518,Fraley Drive
edge,11779215,105282733,105461725,30.447317329259675,Fraley Drive
edge,11779215,105461725,105461727,11.289185076144692,Fraley Drive
edge,11779215,105461727,105461729,9.441520260493567,Fraley Drive
edge,11779215,105461729,105461731,8.202202765021713,Fraley Drive
edge,11779215,105461731,105461733,17.551189352214312,Fraley Drive
edge,11779215,105461733,105461735,14.240694263587343,Fraley Drive
edge,11779215,105461735,105461737,12.608993788991945,Fraley Drive
edge,11779215,105461737,105461739,10.871591660064029,Fraley Drive
edge,11779215,105414298,105461739,24.091852710584508,Fraley Drive
edge,11779215,105414298,105461741,70.86292729491696,Fraley Drive
edge,11779215,105400284,105461741,45.96324130840207,Fraley Drive
edge,11779252,105356481,105462213,43.30737725911288,Arden Street
edge,11779252,105462213,105462216,15.33553403180218,Arden Street
edge,11779252,105462216,105462218,12.540412108590894,Arden Street
edge,11779252,105462218,105462220,12.615134409604472,Arden Street
edge,11779252,105462220,105462222,12.183431173077338,Arden Street
edge,11779252,105407168,105462222,71.53868744778916,Arden Street
edge,11779252,105407168,105462224,96.58308076059373,Arden Street
edge,11779252,105462224,105462225,44.58812743502062,Arden Street
edge,11779252,105462225,105462226,12.932078439711901,Arden Street
edge,11779252,105462226,105462227,12.317470550617664,Arden Street
edge,11779252,105462227,105462229,6.990347218133471,Arden Street
edge,11779252,105462229,105462230,33.15964082709376,Arden Street
edge,11779252,105462230,105462232,7.487626083512598,Arden Street
edge,11779252,105335801,105462232,41.62428448143687,Arden Street
edge,11779252,105335801,105384961,72.26999927545471,Arden Street
edge,11779400,104381117,105463508,24.09021054486053,Kossuth Street
edge,11779400,105448810,105463508,56.79624619902419,Kossuth Street
edge,11779400,105437582,105448810,73.57929909736846,Kossuth Street
edge,11779400,105370634,105437582,77.70922536066439,Kossuth Street
edge,11779400,105370634,105460419,73.48377567964404,Kossuth Street
edge,11779400,105460419,105460423,17.269621763993,Kossuth Street
edge,11779400,105460423,105463510,13.787816638399176,Kossuth Street
edge,11779400,105463510,105463512,34.155940954919494,Kossuth Street
edge,11779400,105463512,105463514,43.29340537047227,Kossuth Street
edge,11779400,105432698,105463514,85.04966198161469,Kossuth Street
edge,11779400,105432698,8692588189,30.56683775211733,Kossuth Street
edge,11779400,8692588189,9006931449,45.05213423858792,Kossuth Street
edge,11779400,105386160,9006931449,9.19177048280666,Kossuth Street
edge,11779432,105409562,105463950,8.437429357588718,Ralph Street
edge,11779432,105394514,105463950,17.981072986767323,Ralph Street
edge,11779432,105354000,105394514,76.84425989900983,Ralph Street
edge,11779432,105354000,105433048,74.80746972820913,Ralph Street
edge,11779432,105365765,105433048,76.67000345570472,Ralph Street
edge,11779432,105365765,105439085,74.97039042883479,Ralph Street
edge,11779432,105439085,105441370,76.16580059334004,Ralph Street
edge,11779432,105441370,105463953,30.504879638164255,Ralph Street
edge,11779432,105463953,105463955,21.384367752730157,Ralph Street
edge,11779432,105463955,105463958,13.752014647151789,Ralph Street
edge,11779432,105463958,105463960,11.004575665397914,Ralph Street
edge,11779432,105463960,105463963,23.338844028840292,Ralph Street
edge,11779432,105387007,105463963,6.850524816007942,Ralph Street
edge,11779432,105387007,105436273,51.65390735110067,Ralph Street
edge,11779433,105436271,105463968,95.66600359702339,Ralph Street
edge,11779433,105463968,105463971,130.8662021831903,Ralph Street
edge,11779433,105463971,105463973,135.7640035731943,Ralph Street
edge,11779433,105377707,105463973,124.98052222509226,Ralph Street
edge,11779585,105465222,105465223,22.92199900709551,Prospect Street
edge,11779585,105465223,105465226,10.802870738830551,Prospect Street
edge,11779585,105325868,105465226,29.348588136989175,Prospect Street
edge,11779585,105325868,105465227,32.80588796383651,Prospect Street
edge,11779585,105465227,105465229,10.682330405188738,Prospect Street
edge,11779585,105465229,105465232,21.21768589156287,Prospect Street
edge,11779585,105465232,105465234,28.024524502513717,Prospect Street
edge,11779585,105465234,105465236,10.787548169374597,Prospect Street
edge,11779585,105465236,105465237,7.204451700407596,Prospect Street
edge,11779585,105331688,105465237,119.90078631714377,Prospect Street
edge,11779585,105331688,6824957320,114.09573335788997,Prospect Street
edge,11779585,6824957320,9006931492,21.05602916519827,Prospect Street
edge,11779585,105386155,9006931492,8.322911076316387,Prospect Street
edge,11779714,105384176,105433975,77.60036060234447,Lewis Street
edge,11779718,105365762,105439082,75.59099509000195,Lewis Street
edge,11779718,105439082,105441365,76.87105771719294,Lewis Street
edge,11779718,105441365,105466792,129.85445353694837,Lewis Street
edge,11779718,105436269,105466792,15.775453298939327,Lewis Street
edge,11779718,105436269,105466794,19.215985840849047,Lewis Street
edge,11779718,105440143,105466794,147.689413581137,Lewis Street
edge,11779718,105440143,105466797,70.3585666808889,Lewis Street
edge,11779718,105350599,105466797,99.90900917583083,Lewis Street
edge,11779718,105350599,105377705,150.37639796311768,Lewis Street
edge,11779718,105377705,7845255871,18.930669689972238,Lewis Street
edge,11779718,7780182329,7845255871,122.30786500546482,Lewis Street
edge,11779718,7780182329,9007329005,30.19174326160429,Lewis Street
edge,11779718,105458712,9007329005,6.711781527058707,Lewis Street
edge,11779718,105458712,9007329002,9.307961690994173,Lewis Street
edge,11779718,105466799,9007329002,1.7635675104602397,Lewis Street
edge,11779718,105466799,7155761423,24.00690445773517,Lewis Street
edge,11779718,105466800,7155761423,73.32256432283118,Lewis Street
edge,11779718,105466800,105466801,7.762597262551816,Lewis Street
edge,11779718,105466801,105466803,5.393914973401316,Lewis Street
edge,11779785,105458683,105467274,84.27336123246067,Lander Street
edge,11779785,105467274,105467277,63.57425141510952,Lander Street
edge,11779785,105407097,105467277,57.405115621822574,Lander Street
edge,11779796,105467358,9006855009,115.67452330403964,Alcorne Street
edge,11779796,105282587,9006855009,6.822898517904184,Alcorne Street
edge,11779796,105282587,9006855004,5.833118267047051,Alcorne Street
edge,11779796,105467369,9006855004,146.29615657687881,Alcorne Street
edge,11779832,105458685,9007397751,7.087563540016796,Viking Avenue
edge,11779832,105467592,9007397751,70.86252980492235,Viking Avenue
edge,11779832,105467592,105467594,95.887449266774,Viking Avenue
edge,11779832,105407162,105467594,34.72791373488011,Viking Avenue
edge,11779832,105407162,105467597,120.50922193873126,Viking Avenue
edge,11779832,105467597,105467601,44.08040848410444,Viking Avenue
edge,11779832,105335800,105467601,73.15910571385123,Viking Avenue
edge,11779856,105467764,9006821369,108.28284321449233,Ford Avenue
edge,11779856,105458679,9006821369,7.87383358900351,Ford Avenue
edge,11779989,105458429,105469215,29.711226702644193,Simpson Road
edge,11779989,105469215,105469218,19.173539238525724,Simpson Road
edge,11779989,105469218,105469224,25.545256197473535,Simpson Road
edge,11779989,105372943,105469224,20.941597646712584,Simpson Road
edge,11779989,105372943,105469227,51.347118693135386,Simpson Road
edge,11779989,105469227,105469232,17.940664763494908,Simpson Road
edge,11779989,105469232,105469238,36.90239592018446,Simpson Road
edge,11779989,105469238,105469240,22.4541139511797,Simpson Road
edge,11779989,105404276,105469240,97.9587004040626,Simpson Road
edge,11779998,105370553,9005292769,8.971305900012782,Austin Avenue
edge,11779998,105469389,9005292769,87.532232127784,Austin Avenue
edge,11779998,105379673,105469389,65.86894455469238,Austin Avenue
edge,11779998,105379673,105469392,156.1527361718836,Austin Avenue
edge,11780027,105435125,105469914,11.979742289031407,Appleman Road
edge,11780027,105469914,105469916,5.9895177262346815,Appleman Road
edge,11780027,105469916,105469918,47.11011558484037,Appleman Road
edge,11780027,105327133,105469918,7.761604724196882,Appleman Road
edge,11780027,105327133,105469921,26.015892264946217,Appleman Road
edge,11780027,105386427,105469921,73.55410829620422,Appleman Road
edge,11780027,105386427,105441427,75.49999328927234,Appleman Road
edge,11780027,105441427,105469923,164.57471591253608,Appleman Road
edge,11780027,105469923,105469925,44.153366394599175,Appleman Road
edge,11780027,105469925,105469928,27.85592191735426,Appleman Road
edge,11780027,105469928,105469930,17.993519115099524,Appleman Road
edge,11780027,105469930,105469935,19.988696310393873,Appleman Road
edge,11780027,105469935,105469938,16.871353216275978,Appleman Road
edge,11780027,105458437,105469938,15.193176451368169,Appleman Road
edge,11780027,105458437,105469939,14.767196706514147,Appleman Road
edge,11780027,105469939,105469941,28.897125018564708,Appleman Road
edge,11780027,105469941,105469944,106.4442947111086,Appleman Road
edge,11780027,105360923,105469944,11.513763033232431,Appleman Road
edge,11780027,105286960,105360923,20.9635409913134,Appleman Road
edge,11780027,105286960,105469946,41.65015372241603,Appleman Road
edge,11780027,105443211,105469946,16.54197696442748,Appleman Road
edge,11780027,105443211,105469948,23.502482159670347,Appleman Road
edge,11780027,105404280,105469948,30.9695395045896,Appleman Road
edge,11780027,105404280,105469951,14.774358111509741,Appleman Road
edge,11780027,105469951,105469953,25.36533842411713,Appleman Road
edge,11780027,105419933,105469953,29.762590690761332,Appleman Road
edge,11780027,105419933,105422336,123.59678319772897,Appleman Road
edge,11780027,105422336,105469956,29.82351453630177,Appleman Road
edge,11780027,105469956,105469958,48.01392789934866,Appleman Road
edge,11780027,105469958,9005333736,44.91366031791379,Appleman Road
edge,11780027,105436938,9005333736,9.191389442173826,Appleman Road
edge,11780141,105448099,105471055,80.9591522764421,Robert C Keri Court
edge,11780141,105471055,105471057,35.77353734181241,Robert C Keri Court
edge,11780150,105466803,105471139,3.7991290859824365,Berry Street
edge,11780150,105471139,9007391300,126.72858148181966,Berry Street
edge,11780150,105386127,9007391300,10.354389248358933,Berry Street
edge,11780150,105386127,9007391296,7.678882810098842,Berry Street
edge,11780150,7839870285,9007391296,28.634453996091533,Berry Street
edge,11780150,7839870285,7845433959,3.3765785342203167,Berry Street
edge,18996333,255337839,611021078,30.527360287351193,
edge,18996333,255337839,611021224,205.01201363150622,
edge,18996333,611021224,5574935023,44.459578694174674,
edge,18996333,5574935023,7012229796,39.02136176463303,
edge,18996333,7012229796,7012229797,39.10833815839358,
edge,18996333,7012229797,7012229798,34.8131459680257,
edge,18996333,255338094,7012229798,32.457188861306875,
edge,23578574,255331524,255331525,16.22668097728303,
edge,23578575,255330924,7417604588,64.70612676798483,
edge,23578575,7417604588,7417604589,18.958740696671757,
edge,23578575,7417604589,7417604590,14.307628376029005,
edge,23578575,255331521,7417604590,122.19033006456878,
edge,23578575,255331521,7417604591,14.427394474147533,
edge,23578575,7417604591,7417604592,10.687429916724353,
edge,23578575,7417604592,7417604593,8.945048772637614,
edge,23578575,255331522,7417604593,6.160093316382438,
edge,23578575,255331522,7417604594,9.39687275068963,
edge,23578575,7417604594,7417604595,12.492201072221496,
edge,23578575,255331523,7417604595,47.018467082056986,
edge,23578601,255331958,764521975,36.05574945026223,
edge,23578601,255331957,764521975,24.737845799445417,
edge,23578601,255331957,602411886,12.206296705185167,
edge,23578601,602411886,602411887,15.404215661813701,
edge,23578601,602411887,602411888,10.888833515228386,
edge,23578601,602411888,602411889,15.41962522516828,
edge,23578601,602411889,602411890,11.78321571031448,
edge,23578601,602411890,602411891,11.569246373958379,
edge,23578601,602411891,602411892,16.52321826633501,
edge,23578601,602411892,602411893,15.09272781991071,
edge,23578601,602411893,602411894,14.700943412663493,
edge,23578601,602411229,602411894,34.748944200753826,
edge,23578602,602411869,602411871,27.249578551618246,
edge,23578602,602411871,602411872,13.711913140077758,
edge,23578602,602411872,602411873,14.845615550325483,
edge,23578602,602411873,602411874,13.532210580781607,
edge,23578602,602411874,602411875,20.643977181428003,
edge,23578602,602411875,602411876,15.652387049124433,
edge,23578602,602411876,602411877,15.091289762224017,
edge,23578602,602411877,602411878,15.094283537671036,
edge,23578602,602411878,602411879,13.184315730308171,
edge,23578602,602411879,602411880,13.619902526498425,
edge,23578602,602411880,602411881,13.260760903423554,
edge,23578602,602411881,602411882,11.762831600409267,
edge,23578602,602411882,602411883,17.245201550616507,
edge,23578602,602411883,602411884,20.263484873887318,
edge,23578602,602411870,602411884,29.046179190837314,
edge,23578603,255331977,255331978,56.61640140113604,
edge,23578603,255331977,450705096,25.41918074926325,
edge,23578603,255331976,450705096,24.39981282438429,
edge,23578603,255331975,255331976,28.855840473809867,
edge,23578603,255331975,4961584587,12.963664448641394,
edge,23578603,255331974,4961584587,14.253763388647675,
edge,23578603,255331974,4961584588,20.143021524578725,
edge,23578603,450705097,4961584588,21.124409072871632,
edge,23578603,255331973,450705097,32.60912721128421,
edge,23578603,255331972,255331973,21.024102219244114,
edge,23578603,255331971,255331972,29.402526401738093,
edge,23578603,255331971,602411838,29.093045116042443,
edge,23578605,602411218,7417604665,23.344789386314705,
edge,23578605,7417604661,7417604665,16.237191791394537,
edge,23578605,7417604661,7417604662,6.434408324910573,
edge,23578605,7417604662,7417604663,5.641171340552747,
edge,23578605,255332104,7417604663,4.102968289743564,
edge,23578605,255332104,3613472398,3.8191076012240672,
edge,23578605,3613472398,7417604664,5.346337106941722,
edge,23578605,7417604664,7417604666,5.202350384568586,
edge,23578605,255332103,7417604666,14.530705243836799,
edge,23578605,255332103,255332123,26.349555784071768,
edge,23578623,255332086,450705095,23.421879095762417,
edge,23578623,450705095,7417604667,5.030953015895919,
edge,23578623,7417604667,7417604668,6.581915394007508,
edge,23578623,7417604668,7417604669,6.6571084943183605,
edge,23578623,255332123,7417604669,12.827009787126881,
edge,23578623,255331984,255332123,61.35656497040386,
edge,23578623,255331984,7417604670,7.453564934641819,
edge,23578623,7417604670,7417604671,7.004161790210469,
edge,23578623,7417604671,7417604672,5.398568302030184,
edge,23578623,7417604672,7417604673,5.259513523511792,
edge,23578623,7417604673,7417604674,5.136100446918308,
edge,23578623,450705098,7417604674,5.333386313715044,
edge,23578623,450705098,7417604675,6.559036582177397,
edge,23578623,7417604675,7417604676,6.381321240401207,
edge,23578623,7417604676,7417604677,8.619639344945188,
edge,23578623,255331983,7417604677,5.5214252701715285,
edge,23578623,255331983,7417604678,8.63351186717755,
edge,23578623,7417604678,7417604679,7.281116635100668,
edge,23578623,7417604679,7417604680,8.085919945262216,
edge,23578623,7417604680,7417604681,8.446767881161232,
edge,23578623,7417604681,7417604682,8.144418625514549,
edge,23578623,7417604660,7417604682,14.818661282652009,
edge,23578623,3662261264,7417604660,36.53708777637959,
edge,23578637,255332217,255332218,28.40562754273345,
edge,23578637,255332217,602413486,19.432783013981005,
edge,23578637,602413486,602413488,20.300714010172815,
edge,23578637,602413488,602413489,17.352446410963918,
edge,23578637,602413489,602413490,24.787809558350954,
edge,23578637,602413490,602413491,22.421477320793585,
edge,23578637,602413491,602413493,24.36682217428473,
edge,23578637,602413493,602413494,26.043507976312423,
edge,23578637,602413494,602413496,21.13028903012227,
edge,23578637,602413496,602414159,70.90241750536234,
edge,23578639,602414154,5574996536,35.176253348248714,
edge,23578639,602414160,5574996536,15.662179442128691,
edge,23578639,602414160,602414161,11.869558516959648,
edge,23578639,602414161,5574996535,11.785634367564985,
edge,23578639,255332221,5574996535,9.20232427946883,
edge,23578639,255332221,5574996534,11.256058206256352,
edge,23578639,255332222,5574996534,7.631851456548211,
edge,23578639,255332222,255332223,8.807403651479088,
edge,23578639,255332223,5574996533,9.24442743468678,
edge,23578639,255332224,5574996533,9.77156588074304,
edge,23578639,255332224,5574996532,12.183440303285723,
edge,23578639,255332225,5574996532,12.368256379488749,
edge,23578639,255332225,5574996531,7.911407181146003,
edge,23578639,255332226,5574996531,8.374692922677902,
edge,23578639,255332226,5574996530,10.29108536989153,
edge,23578639,255332227,5574996530,10.484455644102386,
edge,23578639,255332227,5574996529,9.752234817176051,
edge,23578639,255332228,5574996529,10.366998318258,
edge,23578639,255332228,255332229,111.78507472058995,
edge,23578640,602414165,602414176,66.45799428450721,
edge,23578640,602414176,602414177,27.82039480600815,
edge,23578640,602414177,602414178,24.803335188667713,
edge,23578640,602414178,602414179,61.03457319396815,
edge,23578640,602414179,602414180,19.89360280660232,
edge,23578640,602414180,602414181,20.04073105447482,
edge,23578640,602414181,602414182,15.413947649667714,
edge,23578640,602414182,602414183,19.491700754904326,
edge,23578640,602414183,602414184,17.601441794372302,
edge,23578640,602414184,602414185,14.605010494336858,
edge,23578640,602414185,602414186,53.43167231524375,
edge,23578640,602414186,602414188,17.67816627549005,
edge,23578640,602414188,602414190,18.212624445858513,
edge,23578640,602414190,602414193,18.639126257104586,
edge,23578640,602414193,602414195,14.458663149031903,
edge,23578640,255332241,602414195,106.47308304643416,
edge,23578643,255332274,5574996556,22.633606845298715,
edge,23578643,602414252,5574996556,17.207102966017626,
edge,23578643,602414252,602414253,13.785840012847702,
edge,23578643,602414253,5574996555,8.960824588229082,
edge,23578643,602414254,5574996555,8.290557759396465,
edge,23578643,602414254,5574996554,10.274803943304041,
edge,23578643,602414255,5574996554,9.696996352097877,
edge,23578643,602414255,602414256,8.539827266996143,
edge,23578643,602414256,5574996553,10.050006227831503,
edge,23578643,602414257,5574996553,9.813444707162484,
edge,23578643,602414257,5574996552,9.3945772595873,
edge,23578643,602414258,5574996552,10.563979402067632,
edge,23578643,602414258,5574996551,10.010211588462283,
edge,23578643,602414259,5574996551,9.28618935122904,
edge,23578643,602414259,602414260,18.566808559500334,
edge,23578643,602414260,5574996550,15.262136520572506,
edge,23578643,602414261,5574996550,13.386469705144163,
edge,23578643,602414261,5574996549,11.017478949981527,
edge,23578643,602414262,5574996549,9.08291455193288,
edge,23578643,602414262,602414263,9.200515769275764,
edge,23578643,602414263,5574996548,11.637516974727689,
edge,23578643,602414264,5574996548,7.710632516036932,
edge,23578643,602414264,602414265,12.527243587538864,
edge,23578643,602414265,602414266,15.970879695552323,
edge,23578643,602414061,602414266,46.275534887190254,
edge,23578645,104264206,602414566,39.563693957066135,
edge,23578645,602414566,602414567,14.424741396493792,
edge,23578645,602414567,602414568,17.96327350831158,
edge,23578645,602414568,602414569,10.47538048511404,
edge,23578645,602414569,602414570,11.841908466328045,
edge,23578645,602414570,602414571,129.629153665027,
edge,23578645,602414571,602414572,13.62304178099486,
edge,23578645,602414572,602414573,14.23628384634741,
edge,23578645,602414573,602414574,17.775083234386347,
edge,23578645,602414574,759026479,144.70832015857582,
edge,23578648,602414063,5574996566,20.01492381233741,
edge,23578648,602414209,5574996566,18.97598879276612,
edge,23578648,602414209,5574996565,24.569963970316966,
edge,23578648,602414211,5574996565,22.561295573494643,
edge,23578648,602414211,5574996564,17.26237899249198,
edge,23578648,602414213,5574996564,17.092391467912684,
edge,23578648,602414213,5574996563,18.4667024322173,
edge,23578648,602414215,5574996563,17.32863071140315,
edge,23578648,602414215,5574996562,16.383826561612054,
edge,23578648,602414217,5574996562,14.248358323301503,
edge,23578648,602414217,5574996561,13.905071106563083,
edge,23578648,602414219,5574996561,13.663492163235922,
edge,23578648,602414219,5574996559,7.637381584843559,
edge,23578648,5574996559,5574996560,7.7995305078737305,
edge,23578648,5574996558,5574996560,8.051423056386378,
edge,23578648,602414221,5574996558,10.836333577469372,
edge,23578648,602414221,5574996557,16.954964552896627,
edge,23578648,602414223,5574996557,22.81383865074168,
edge,23578648,104193335,602414223,66.43606381170406,
edge,23578652,255332321,602414269,43.249049081565886,
edge,23578652,602414269,602414270,22.90332444564232,
edge,23578652,602414270,602414271,16.499105364834055,
edge,23578652,602414271,602414272,16.436009023869932,
edge,23578652,602414272,602414273,15.084832123481931,
edge,23578652,602414273,602414274,13.468176786593466,
edge,23578652,602414274,602414275,15.472991039477376,
edge,23578652,602414275,602414276,16.920327877628434,
edge,23578652,602414276,602414277,15.33792129915037,
edge,23578652,602414277,602414278,19.899361190165614,
edge,23578652,602414278,602414279,12.546155661767395,
edge,23578652,602414279,602414280,13.979526407534134,
edge,23578652,602414280,602414281,16.240557934702547,
edge,23578652,602414281,602414282,13.804983446010993,
edge,23578652,602414282,602414283,12.842038067436901,
edge,23578652,602414283,602414284,12.171022799743048,
edge,23578652,602414284,602414285,12.262563382035381,
edge,23578652,602414285,602414286,14.716926865386132,
edge,23578652,602414074,602414286,31.83558853001234,
edge,23578654,255332402,602413953,37.86978875262126,
edge,23578654,255332402,4616411789,5.461071818758373,
edge,23578654,602414293,4616411789,22.018711708611583,
edge,23578654,602414293,602414294,17.196964939524555,
edge,23578654,602414294,5574996546,15.14372443734746,
edge,23578654,5574996546,5574996547,16.36113864847621,
edge,23578654,602414296,5574996547,50.598774820257326,
edge,23578654,602414296,5574996545,18.273997641093107,
edge,23578654,5574996544,5574996545,14.636902017975899,
edge,23578654,602414298,5574996544,14.272313178680617,
edge,23578654,602414298,5574996543,16.475130219330712,
edge,23578654,5574996542,5574996543,13.484963747010971,
edge,23578654,602414300,5574996542,11.876219022870995,
edge,23578654,602414300,602414302,58.0725876187958,
edge,23578654,602414302,5574996541,8.968034063758415,
edge,23578654,5574996540,5574996541,10.904752732906456,
edge,23578654,602414304,5574996540,8.689723527014003,
edge,23578654,602414304,5574996538,17.61416730105264,
edge,23578654,5574996538,5574996539,17.07126422629565,
edge,23578654,602414306,5574996539,54.03291781562266,
edge,23578916,255335669,3251146405,45.51717837269727,
edge,23578916,3251146405,3251146408,14.444151728278433,
edge,23578916,3251146407,3251146408,13.349727032433705,
edge,23578916,602414772,3251146407,13.17366134005149,
edge,23578916,602414772,8954316578,10.74269215043383,
edge,23578917,602414776,602414777,17.98790581203982,
edge,23578917,255335675,602414777,12.00699336036538,
edge,23578917,255335675,703916100,9.50331609347847,
edge,23578917,445968011,703916100,10.000068241123483,
edge,23578917,104308654,445968011,11.860762936904415,
edge,23578955,104290117,4386534085,11.033576331277073,Labor Center Way
edge,23578955,255336084,4386534085,9.597387879250155,Labor Center Way
edge,23578955,255336084,4386534129,17.254801702659773,Labor Center Way
edge,23578955,4136888063,4386534129,3.587943864881883,Labor Center Way
edge,23578955,4136888063,4806743336,17.086458037010473,Labor Center Way
edge,23578955,255336086,4806743336,14.023275211428928,Labor Center Way
edge,23578955,255336086,4136999880,38.94728392560482,Labor Center Way
edge,23578955,104315278,4136999880,56.38161504570705,Labor Center Way
edge,23578955,104315278,4136999891,17.642437447534775,Labor Center Way
edge,23578955,104315280,4136999891,17.438384631528738,Labor Center Way
edge,23578955,104315280,2124046897,8.35148169206262,Labor Center Way
edge,23578972,255336484,3251139256,21.67739948355294,
edge,23578972,3251139234,3251139256,12.014245743260563,
edge,23578972,3251139234,3251139243,7.356827410057902,
edge,23578972,255336485,3251139243,6.4333510284866335,
edge,23578972,255336485,3251139244,6.180863795929576,
edge,23578972,3251139244,3251139254,5.752543396845885,
edge,23578972,3251139247,3251139254,6.268731298048957,
edge,23578972,255336486,3251139247,5.8499630856630915,
edge,23578972,255336486,3251139233,7.722345795982529,
edge,23578972,255336487,3251139233,6.999909677083752,
edge,23578972,255336487,3251139255,6.798422623936869,
edge,23578972,255336488,3251139255,5.233419025131378,
edge,23578972,255336488,3251139248,5.061879558096888,
edge,23578972,255336489,3251139248,6.027563864219552,
edge,23578972,255336489,3251139250,8.25882432512629,
edge,23578972,255336490,3251139250,6.890989861017465,
edge,23578972,255336490,3251139249,8.854085032171344,
edge,23578972,255336491,3251139249,5.91374889265102,
edge,23578972,255336491,3251139258,7.056776407992044,
edge,23578972,255336492,3251139258,8.587644744149731,
edge,23578972,255336492,3251139237,8.842096587988346,
edge,23578972,255336493,3251139237,9.791742237272132,
edge,23578972,255336493,3251139251,13.222831159216764,
edge,23578972,255336494,3251139251,12.94405308061447,
edge,23578983,2822025379,9000051791,17.65703344813308,
edge,23578983,2010299815,9000051791,18.33720035576343,
edge,23578983,703914627,2010299815,46.488895830374894,
edge,23578983,703914627,4614952451,58.92675043268118,
edge,23578983,445968052,4614952451,19.79164277772426,
edge,23578983,255336597,445968052,14.952954244375105,
edge,23578983,255336597,9001771845,6.222263948393109,
edge,23578983,445968051,9001771845,5.483836820292633,
edge,23578983,255336598,445968051,22.549496853813277,
edge,23579007,445968024,5489339878,131.44070914763452,
edge,23579007,4614952416,5489339878,6.773166494663557,
edge,23579007,3251139236,4614952416,6.476320717882168,
edge,23579007,255336749,3251139236,6.593276577697717,
edge,23579007,255336749,3251139239,6.786738411051902,
edge,23579007,3251139239,6879598206,6.375893926669363,
edge,23579007,5489339879,6879598206,5.082629506272042,
edge,23579007,5489339879,6879598205,6.299281292607191,
